Group,Upload Start Timestamp,Upload End Timestamp,Upload Delay (ms),Download Start Timestamp,Download End Timestamp,Download Delay (ms),Total Elapsed Time (ms)
847,2024-08-19 15:31:54.367270,2024-08-19 15:31:54.807104,439.837,2024-08-19 15:31:54.807107,2024-08-19 15:31:55.111818,304.714,666140.5102
848,2024-08-19 15:31:55.111859,2024-08-19 15:31:55.528845,416.9888,2024-08-19 15:31:55.528849,2024-08-19 15:31:55.830801,301.9562,666859.4938
849,2024-08-19 15:31:55.830819,2024-08-19 15:31:56.241924,411.1079,2024-08-19 15:31:56.241928,2024-08-19 15:31:56.558972,317.0475,667587.664
850,2024-08-19 15:31:56.558988,2024-08-19 15:31:57.016208,457.2233,2024-08-19 15:31:57.016211,2024-08-19 15:31:57.318320,302.113,668347.0131
851,2024-08-19 15:31:57.318336,2024-08-19 15:31:57.732422,414.0896,2024-08-19 15:31:57.732426,2024-08-19 15:31:58.032890,300.4673,669061.582
852,2024-08-19 15:31:58.032905,2024-08-19 15:31:58.561002,528.101,2024-08-19 15:31:58.561006,2024-08-19 15:31:58.858669,297.6663,669887.3616
853,2024-08-19 15:31:58.858688,2024-08-19 15:31:59.278120,419.4357,2024-08-19 15:31:59.278124,2024-08-19 15:31:59.584885,306.764,670613.5774
854,2024-08-19 15:31:59.584904,2024-08-19 15:32:00.014608,429.7079,2024-08-19 15:32:00.014612,2024-08-19 15:32:00.353533,338.9243,671382.2257
855,2024-08-19 15:32:00.353550,2024-08-19 15:32:00.798766,445.2196,2024-08-19 15:32:00.798770,2024-08-19 15:32:01.091832,293.0659,672120.5249
856,2024-08-19 15:32:01.091847,2024-08-19 15:32:01.529628,437.7841,2024-08-19 15:32:01.529632,2024-08-19 15:32:01.835399,305.7728,672864.0935
857,2024-08-19 15:32:01.835422,2024-08-19 15:32:02.246335,410.9172,2024-08-19 15:32:02.246340,2024-08-19 15:32:02.552303,305.9662,673580.9947
858,2024-08-19 15:32:02.552318,2024-08-19 15:32:02.963147,410.8327,2024-08-19 15:32:02.963151,2024-08-19 15:32:03.286596,323.4498,674315.2898
859,2024-08-19 15:32:03.286616,2024-08-19 15:32:03.707766,421.1537,2024-08-19 15:32:03.707771,2024-08-19 15:32:04.009465,301.6981,675038.1578
860,2024-08-19 15:32:04.009483,2024-08-19 15:32:04.469433,459.9538,2024-08-19 15:32:04.469438,2024-08-19 15:32:04.781809,312.3754,675810.5023
861,2024-08-19 15:32:04.781828,2024-08-19 15:32:05.221437,439.6132,2024-08-19 15:32:05.221442,2024-08-19 15:32:05.543689,322.254,676572.3851
862,2024-08-19 15:32:05.543714,2024-08-19 15:32:05.966018,422.3075,2024-08-19 15:32:05.966022,2024-08-19 15:32:06.262682,296.691,677291.4021
863,2024-08-19 15:32:06.262728,2024-08-19 15:32:06.689855,427.13,2024-08-19 15:32:06.689858,2024-08-19 15:32:06.998756,308.9017,678027.4492
864,2024-08-19 15:32:06.998775,2024-08-19 15:32:07.416260,417.4887,2024-08-19 15:32:07.416265,2024-08-19 15:32:07.723741,307.4804,678752.4344
865,2024-08-19 15:32:07.723760,2024-08-19 15:32:08.144992,421.2353,2024-08-19 15:32:08.144997,2024-08-19 15:32:08.453159,308.165,679481.8504
866,2024-08-19 15:32:08.453175,2024-08-19 15:32:08.876834,423.6632,2024-08-19 15:32:08.876838,2024-08-19 15:32:09.199986,323.1515,680228.6784
867,2024-08-19 15:32:09.200004,2024-08-19 15:32:09.642332,442.3316,2024-08-19 15:32:09.642337,2024-08-19 15:32:09.960085,317.753,680988.7787
868,2024-08-19 15:32:09.960103,2024-08-19 15:32:10.378511,418.4111,2024-08-19 15:32:10.378514,2024-08-19 15:32:10.678273,299.7618,681706.965
869,2024-08-19 15:32:10.678289,2024-08-19 15:32:11.095290,417.0048,2024-08-19 15:32:11.095294,2024-08-19 15:32:11.450204,354.9146,682478.8973
870,2024-08-19 15:32:11.450223,2024-08-19 15:32:11.915315,465.0965,2024-08-19 15:32:11.915320,2024-08-19 15:32:12.263098,347.7819,683291.7912
871,2024-08-19 15:32:12.263116,2024-08-19 15:32:12.706280,443.1686,2024-08-19 15:32:12.706285,2024-08-19 15:32:13.006996,300.7155,684035.6893
872,2024-08-19 15:32:13.007014,2024-08-19 15:32:13.428550,421.5398,2024-08-19 15:32:13.428554,2024-08-19 15:32:13.755982,327.4322,684784.6752
873,2024-08-19 15:32:13.755998,2024-08-19 15:32:14.195424,439.4299,2024-08-19 15:32:14.195428,2024-08-19 15:32:14.510848,315.4233,685539.5406
874,2024-08-19 15:32:14.510867,2024-08-19 15:32:14.955981,445.1171,2024-08-19 15:32:14.955985,2024-08-19 15:32:15.271482,315.5,686300.1743
875,2024-08-19 15:32:15.271501,2024-08-19 15:32:15.700211,428.7145,2024-08-19 15:32:15.700216,2024-08-19 15:32:16.016442,316.2296,687045.1346
876,2024-08-19 15:32:16.016458,2024-08-19 15:32:16.445535,429.0806,2024-08-19 15:32:16.445539,2024-08-19 15:32:16.759311,313.7758,687788.0038
877,2024-08-19 15:32:16.759347,2024-08-19 15:32:17.186302,426.9582,2024-08-19 15:32:17.186306,2024-08-19 15:32:17.527243,340.9407,688555.9357
878,2024-08-19 15:32:17.527260,2024-08-19 15:32:17.974363,447.1066,2024-08-19 15:32:17.974367,2024-08-19 15:32:18.289481,315.1181,689318.1742
879,2024-08-19 15:32:18.289501,2024-08-19 15:32:18.704507,415.0097,2024-08-19 15:32:18.704512,2024-08-19 15:32:19.027282,322.7746,690055.975
880,2024-08-19 15:32:19.027299,2024-08-19 15:32:19.499308,472.013,2024-08-19 15:32:19.499313,2024-08-19 15:32:19.806376,307.0675,690835.069
881,2024-08-19 15:32:19.806393,2024-08-19 15:32:20.229362,422.9724,2024-08-19 15:32:20.229366,2024-08-19 15:32:20.536073,306.7114,691564.7662
882,2024-08-19 15:32:20.536090,2024-08-19 15:32:20.996544,460.4581,2024-08-19 15:32:20.996548,2024-08-19 15:32:21.306697,310.1531,692335.3902
883,2024-08-19 15:32:21.306713,2024-08-19 15:32:21.739780,433.0702,2024-08-19 15:32:21.739784,2024-08-19 15:32:22.072324,332.544,693101.0167
884,2024-08-19 15:32:22.072340,2024-08-19 15:32:22.490662,418.3265,2024-08-19 15:32:22.490667,2024-08-19 15:32:22.818823,328.1604,693847.5167
885,2024-08-19 15:32:22.818841,2024-08-19 15:32:23.243526,424.6891,2024-08-19 15:32:23.243530,2024-08-19 15:32:23.558342,314.8154,694587.0348
886,2024-08-19 15:32:23.558366,2024-08-19 15:32:24.014661,456.2987,2024-08-19 15:32:24.014666,2024-08-19 15:32:24.318368,303.707,695347.0618
887,2024-08-19 15:32:24.318399,2024-08-19 15:32:24.775826,457.4304,2024-08-19 15:32:24.775830,2024-08-19 15:32:25.086371,310.5447,696115.0632
888,2024-08-19 15:32:25.086387,2024-08-19 15:32:25.514136,427.7521,2024-08-19 15:32:25.514140,2024-08-19 15:32:25.835560,321.4241,696864.2531
889,2024-08-19 15:32:25.835580,2024-08-19 15:32:26.251797,416.2213,2024-08-19 15:32:26.251802,2024-08-19 15:32:26.563690,311.8921,697592.383
890,2024-08-19 15:32:26.563710,2024-08-19 15:32:26.981872,418.1669,2024-08-19 15:32:26.981877,2024-08-19 15:32:27.288463,306.62,698317.1861
891,2024-08-19 15:32:27.288511,2024-08-19 15:32:27.730929,442.4213,2024-08-19 15:32:27.730933,2024-08-19 15:32:28.037243,306.3144,699065.9361
892,2024-08-19 15:32:28.037260,2024-08-19 15:32:28.468177,430.9204,2024-08-19 15:32:28.468181,2024-08-19 15:32:28.796321,328.1447,699825.014
893,2024-08-19 15:32:28.796337,2024-08-19 15:32:29.217068,420.7338,2024-08-19 15:32:29.217072,2024-08-19 15:32:29.531676,314.6081,700560.3685
894,2024-08-19 15:32:29.531692,2024-08-19 15:32:29.965826,434.1504,2024-08-19 15:32:29.965843,2024-08-19 15:32:30.272888,307.0487,701301.5801
895,2024-08-19 15:32:30.272902,2024-08-19 15:32:30.714578,441.6795,2024-08-19 15:32:30.714582,2024-08-19 15:32:31.051101,336.5232,702079.7946
896,2024-08-19 15:32:31.051119,2024-08-19 15:32:31.474851,423.7481,2024-08-19 15:32:31.474867,2024-08-19 15:32:31.824808,349.9451,702853.5012
897,2024-08-19 15:32:31.824825,2024-08-19 15:32:32.246782,421.9618,2024-08-19 15:32:32.246787,2024-08-19 15:32:32.556513,309.7295,703585.2051
898,2024-08-19 15:32:32.556531,2024-08-19 15:32:32.987870,431.3424,2024-08-19 15:32:32.987874,2024-08-19 15:32:33.303685,315.8157,704332.3784
899,2024-08-19 15:32:33.303702,2024-08-19 15:32:33.758433,454.739,2024-08-19 15:32:33.758442,2024-08-19 15:32:34.070131,311.6664,705098.8231
900,2024-08-19 15:32:34.070145,2024-08-19 15:32:34.491025,420.8836,2024-08-19 15:32:34.491029,2024-08-19 15:32:34.818103,327.079,705846.7974
901,2024-08-19 15:32:34.818123,2024-08-19 15:32:35.247139,429.02,2024-08-19 15:32:35.247143,2024-08-19 15:32:35.560256,313.116,706588.9485
902,2024-08-19 15:32:35.560274,2024-08-19 15:32:35.979755,419.4851,2024-08-19 15:32:35.979760,2024-08-19 15:32:36.286511,306.7679,707315.2164
903,2024-08-19 15:32:36.286540,2024-08-19 15:32:36.697995,411.4591,2024-08-19 15:32:36.698000,2024-08-19 15:32:36.994174,296.1782,708022.8668
904,2024-08-19 15:32:36.994190,2024-08-19 15:32:37.443306,449.1195,2024-08-19 15:32:37.443310,2024-08-19 15:32:37.747004,303.6979,708775.6968
905,2024-08-19 15:32:37.747020,2024-08-19 15:32:38.183039,436.0225,2024-08-19 15:32:38.183043,2024-08-19 15:32:38.489867,306.8277,709518.5597
906,2024-08-19 15:32:38.490040,2024-08-19 15:32:38.905189,415.1502,2024-08-19 15:32:38.905193,2024-08-19 15:32:39.216339,311.15,710245.0317
907,2024-08-19 15:32:39.216355,2024-08-19 15:32:39.627022,410.6713,2024-08-19 15:32:39.627027,2024-08-19 15:32:39.944105,317.083,710972.7983
908,2024-08-19 15:32:39.944124,2024-08-19 15:32:40.381440,437.3197,2024-08-19 15:32:40.381444,2024-08-19 15:32:40.739198,357.7584,711767.8908
909,2024-08-19 15:32:40.739216,2024-08-19 15:32:41.153191,413.9782,2024-08-19 15:32:41.153195,2024-08-19 15:32:41.458377,305.198,712487.0819
910,2024-08-19 15:32:41.458405,2024-08-19 15:32:41.872807,414.4059,2024-08-19 15:32:41.872811,2024-08-19 15:32:42.183063,310.2558,713211.7561
911,2024-08-19 15:32:42.183080,2024-08-19 15:32:42.621801,438.7357,2024-08-19 15:32:42.621817,2024-08-19 15:32:42.933599,311.7875,713962.2928
912,2024-08-19 15:32:42.933617,2024-08-19 15:32:43.436425,502.8133,2024-08-19 15:32:43.436430,2024-08-19 15:32:43.751333,314.9069,714780.0259
913,2024-08-19 15:32:43.751353,2024-08-19 15:32:44.232773,481.4232,2024-08-19 15:32:44.232777,2024-08-19 15:32:44.542337,309.5642,715571.0297
914,2024-08-19 15:32:44.542357,2024-08-19 15:32:44.977065,434.7123,2024-08-19 15:32:44.977070,2024-08-19 15:32:45.292215,315.149,716320.9077
915,2024-08-19 15:32:45.292231,2024-08-19 15:32:45.706580,414.3522,2024-08-19 15:32:45.706584,2024-08-19 15:32:46.032444,325.8641,717061.1368
916,2024-08-19 15:32:46.032459,2024-08-19 15:32:46.472729,440.2736,2024-08-19 15:32:46.472733,2024-08-19 15:32:46.775756,303.0257,717804.4479
917,2024-08-19 15:32:46.775775,2024-08-19 15:32:47.176702,400.931,2024-08-19 15:32:47.176707,2024-08-19 15:32:47.479197,302.5073,718507.903
918,2024-08-19 15:32:47.479226,2024-08-19 15:32:47.892636,413.4138,2024-08-19 15:32:47.892640,2024-08-19 15:32:48.238697,346.0616,719267.3902
919,2024-08-19 15:32:48.238713,2024-08-19 15:32:48.687613,448.9029,2024-08-19 15:32:48.687616,2024-08-19 15:32:48.990595,302.9828,720019.2877
920,2024-08-19 15:32:48.990613,2024-08-19 15:32:49.415934,425.3247,2024-08-19 15:32:49.415938,2024-08-19 15:32:49.772340,356.4061,720801.0326
921,2024-08-19 15:32:49.772356,2024-08-19 15:32:50.194389,422.0365,2024-08-19 15:32:50.194393,2024-08-19 15:32:50.516083,321.6942,721544.7757
922,2024-08-19 15:32:50.516102,2024-08-19 15:32:50.968279,452.1808,2024-08-19 15:32:50.968284,2024-08-19 15:32:51.278958,310.6786,722307.651
923,2024-08-19 15:32:51.278975,2024-08-19 15:32:51.689574,410.603,2024-08-19 15:32:51.689578,2024-08-19 15:32:52.000263,310.6892,723028.9567
924,2024-08-19 15:32:52.000283,2024-08-19 15:32:52.432941,432.6616,2024-08-19 15:32:52.432946,2024-08-19 15:32:52.772708,339.7663,723801.4009
925,2024-08-19 15:32:52.772726,2024-08-19 15:32:53.199115,426.3931,2024-08-19 15:32:53.199120,2024-08-19 15:32:53.512145,313.0294,724540.8384
926,2024-08-19 15:32:53.512165,2024-08-19 15:32:53.929134,416.9684,2024-08-19 15:32:53.929139,2024-08-19 15:32:54.242198,313.0637,725270.8914
927,2024-08-19 15:32:54.242216,2024-08-19 15:32:54.660128,417.9157,2024-08-19 15:32:54.660132,2024-08-19 15:32:54.968426,308.2978,725997.1187
928,2024-08-19 15:32:54.968442,2024-08-19 15:32:55.395938,427.4994,2024-08-19 15:32:55.395942,2024-08-19 15:32:55.707794,311.8563,726736.487
929,2024-08-19 15:32:55.707814,2024-08-19 15:32:56.138126,430.3161,2024-08-19 15:32:56.138131,2024-08-19 15:32:56.436466,298.3396,727465.1596
930,2024-08-19 15:32:56.436484,2024-08-19 15:32:56.848768,412.2882,2024-08-19 15:32:56.848773,2024-08-19 15:32:57.156501,307.732,728185.1934
931,2024-08-19 15:32:57.156518,2024-08-19 15:32:57.569820,413.3062,2024-08-19 15:32:57.569824,2024-08-19 15:32:57.897367,327.5462,728926.0592
932,2024-08-19 15:32:57.897383,2024-08-19 15:32:58.315015,417.6361,2024-08-19 15:32:58.315019,2024-08-19 15:32:58.622695,307.6796,729651.3876
933,2024-08-19 15:32:58.622714,2024-08-19 15:32:59.078678,455.9686,2024-08-19 15:32:59.078684,2024-08-19 15:32:59.386725,308.0459,730415.4185
934,2024-08-19 15:32:59.386745,2024-08-19 15:32:59.832103,445.3619,2024-08-19 15:32:59.832108,2024-08-19 15:33:00.165706,333.6025,731194.3993
935,2024-08-19 15:33:00.165762,2024-08-19 15:33:00.603847,438.0886,2024-08-19 15:33:00.603851,2024-08-19 15:33:00.901504,297.656,731930.1962
936,2024-08-19 15:33:00.901524,2024-08-19 15:33:01.308815,407.2955,2024-08-19 15:33:01.308820,2024-08-19 15:33:01.605002,296.1858,732633.6945
937,2024-08-19 15:33:01.605019,2024-08-19 15:33:02.042055,437.0405,2024-08-19 15:33:02.042060,2024-08-19 15:33:02.383761,341.7039,733412.4529
938,2024-08-19 15:33:02.383779,2024-08-19 15:33:02.845270,461.4952,2024-08-19 15:33:02.845275,2024-08-19 15:33:03.152451,307.1758,734181.1444
939,2024-08-19 15:33:03.152471,2024-08-19 15:33:03.577705,425.238,2024-08-19 15:33:03.577710,2024-08-19 15:33:03.894054,316.3478,734922.747
940,2024-08-19 15:33:03.894074,2024-08-19 15:33:04.308986,414.9154,2024-08-19 15:33:04.308990,2024-08-19 15:33:04.604607,295.62,735633.2991
941,2024-08-19 15:33:04.604622,2024-08-19 15:33:05.024699,420.0809,2024-08-19 15:33:05.024703,2024-08-19 15:33:05.328178,303.478,736356.8704
942,2024-08-19 15:33:05.328200,2024-08-19 15:33:05.763652,435.4553,2024-08-19 15:33:05.763657,2024-08-19 15:33:06.078966,315.3137,737107.6595
943,2024-08-19 15:33:06.078985,2024-08-19 15:33:06.498673,419.6922,2024-08-19 15:33:06.498678,2024-08-19 15:33:06.811145,312.4713,737839.8383
944,2024-08-19 15:33:06.811165,2024-08-19 15:33:07.257801,446.64,2024-08-19 15:33:07.257806,2024-08-19 15:33:07.602022,344.22,738630.7148
945,2024-08-19 15:33:07.602038,2024-08-19 15:33:08.016162,414.1272,2024-08-19 15:33:08.016166,2024-08-19 15:33:08.342766,326.6047,739371.4591
946,2024-08-19 15:33:08.342783,2024-08-19 15:33:08.768459,425.68,2024-08-19 15:33:08.768463,2024-08-19 15:33:09.077019,308.5608,740105.7127
947,2024-08-19 15:33:09.077036,2024-08-19 15:33:09.486681,409.6612,2024-08-19 15:33:09.486698,2024-08-19 15:33:09.798866,312.1717,740827.5581
948,2024-08-19 15:33:09.798882,2024-08-19 15:33:10.275155,476.2772,2024-08-19 15:33:10.275159,2024-08-19 15:33:10.580896,305.7413,741609.5895
949,2024-08-19 15:33:10.580918,2024-08-19 15:33:11.000825,419.9113,2024-08-19 15:33:11.000830,2024-08-19 15:33:11.330523,329.6968,742359.2158
950,2024-08-19 15:33:11.330539,2024-08-19 15:33:11.780341,449.8069,2024-08-19 15:33:11.780346,2024-08-19 15:33:12.088785,308.443,743117.478
951,2024-08-19 15:33:12.088804,2024-08-19 15:33:12.498203,409.4022,2024-08-19 15:33:12.498207,2024-08-19 15:33:12.833211,335.0078,743861.9043
952,2024-08-19 15:33:12.833231,2024-08-19 15:33:13.276548,443.3212,2024-08-19 15:33:13.276553,2024-08-19 15:33:13.597805,321.2566,744626.4984
953,2024-08-19 15:33:13.597824,2024-08-19 15:33:14.009772,411.9529,2024-08-19 15:33:14.009777,2024-08-19 15:33:14.316803,307.03,745345.4963
954,2024-08-19 15:33:14.316822,2024-08-19 15:33:14.725729,408.9112,2024-08-19 15:33:14.725734,2024-08-19 15:33:15.050958,325.2274,746079.6507
955,2024-08-19 15:33:15.050978,2024-08-19 15:33:15.482071,431.0969,2024-08-19 15:33:15.482076,2024-08-19 15:33:15.811209,329.1372,746839.9018
956,2024-08-19 15:33:15.811230,2024-08-19 15:33:16.232521,421.2947,2024-08-19 15:33:16.232526,2024-08-19 15:33:16.539728,307.2063,747568.4212
957,2024-08-19 15:33:16.539761,2024-08-19 15:33:16.969975,430.218,2024-08-19 15:33:16.969980,2024-08-19 15:33:17.276076,306.0997,748304.7687
958,2024-08-19 15:33:17.276095,2024-08-19 15:33:17.701351,425.2599,2024-08-19 15:33:17.701356,2024-08-19 15:33:18.011410,310.0584,749040.1031
959,2024-08-19 15:33:18.011430,2024-08-19 15:33:18.439240,427.8138,2024-08-19 15:33:18.439245,2024-08-19 15:33:18.739924,300.6827,749768.6166
960,2024-08-19 15:33:18.739942,2024-08-19 15:33:19.226920,486.9827,2024-08-19 15:33:19.226926,2024-08-19 15:33:19.537538,310.6158,750566.2305
961,2024-08-19 15:33:19.537557,2024-08-19 15:33:19.968847,431.2947,2024-08-19 15:33:19.968852,2024-08-19 15:33:20.269069,300.2208,751297.7622
962,2024-08-19 15:33:20.269088,2024-08-19 15:33:20.723677,454.593,2024-08-19 15:33:20.723682,2024-08-19 15:33:21.059213,335.5354,752087.9064
963,2024-08-19 15:33:21.059252,2024-08-19 15:33:21.477537,418.2883,2024-08-19 15:33:21.477541,2024-08-19 15:33:21.784794,307.261,752813.4911
964,2024-08-19 15:33:21.784818,2024-08-19 15:33:22.202238,417.4241,2024-08-19 15:33:22.202243,2024-08-19 15:33:22.509673,307.4356,753538.3678
965,2024-08-19 15:33:22.509693,2024-08-19 15:33:22.941380,431.6911,2024-08-19 15:33:22.941384,2024-08-19 15:33:23.242047,300.6672,754270.7402
966,2024-08-19 15:33:23.242064,2024-08-19 15:33:23.646267,404.2078,2024-08-19 15:33:23.646272,2024-08-19 15:33:23.992055,345.7865,755020.7472
967,2024-08-19 15:33:23.992070,2024-08-19 15:33:24.411582,419.5232,2024-08-19 15:33:24.411593,2024-08-19 15:33:24.725543,313.9532,755754.2353
968,2024-08-19 15:33:24.725589,2024-08-19 15:33:25.131806,406.221,2024-08-19 15:33:25.131811,2024-08-19 15:33:25.485963,354.1558,756514.6557
969,2024-08-19 15:33:25.485982,2024-08-19 15:33:25.925387,439.4085,2024-08-19 15:33:25.925392,2024-08-19 15:33:26.216042,290.6548,757244.7356
970,2024-08-19 15:33:26.216062,2024-08-19 15:33:26.663004,446.946,2024-08-19 15:33:26.663009,2024-08-19 15:33:26.956095,293.0899,757984.7878
971,2024-08-19 15:33:26.956116,2024-08-19 15:33:27.356307,400.1952,2024-08-19 15:33:27.356312,2024-08-19 15:33:27.654219,297.9101,758682.9116
972,2024-08-19 15:33:27.654240,2024-08-19 15:33:28.067190,412.9537,2024-08-19 15:33:28.067194,2024-08-19 15:33:28.393703,326.5131,759422.3962
973,2024-08-19 15:33:28.393722,2024-08-19 15:33:28.798914,405.1948,2024-08-19 15:33:28.798918,2024-08-19 15:33:29.088888,289.9739,760117.5803
974,2024-08-19 15:33:29.088904,2024-08-19 15:33:29.508608,419.7075,2024-08-19 15:33:29.508612,2024-08-19 15:33:29.813030,304.4226,760841.7231
975,2024-08-19 15:33:29.813046,2024-08-19 15:33:30.236272,423.2305,2024-08-19 15:33:30.236277,2024-08-19 15:33:30.539484,303.2115,761568.1773
976,2024-08-19 15:33:30.539504,2024-08-19 15:33:31.002148,462.6632,2024-08-19 15:33:31.002168,2024-08-19 15:33:31.310413,308.2483,762339.1056
977,2024-08-19 15:33:31.310429,2024-08-19 15:33:31.726930,416.5039,2024-08-19 15:33:31.726934,2024-08-19 15:33:32.032135,305.2044,763060.827
978,2024-08-19 15:33:32.032151,2024-08-19 15:33:32.451319,419.1712,2024-08-19 15:33:32.451323,2024-08-19 15:33:32.780492,329.1729,763809.1844
979,2024-08-19 15:33:32.780512,2024-08-19 15:33:33.287476,506.9683,2024-08-19 15:33:33.287481,2024-08-19 15:33:33.596046,308.57,764624.7394
980,2024-08-19 15:33:33.596066,2024-08-19 15:33:34.065992,469.9302,2024-08-19 15:33:34.065997,2024-08-19 15:33:34.381467,315.4747,765410.1601
981,2024-08-19 15:33:34.381487,2024-08-19 15:33:34.816943,435.4603,2024-08-19 15:33:34.816947,2024-08-19 15:33:35.115642,298.699,766144.3353
982,2024-08-19 15:33:35.115671,2024-08-19 15:33:35.568742,453.0755,2024-08-19 15:33:35.568747,2024-08-19 15:33:35.878408,309.6653,766907.1007
983,2024-08-19 15:33:35.878423,2024-08-19 15:33:36.303417,424.998,2024-08-19 15:33:36.303422,2024-08-19 15:33:36.653560,350.143,767682.2535
984,2024-08-19 15:33:36.653577,2024-08-19 15:33:37.073282,419.7099,2024-08-19 15:33:37.073287,2024-08-19 15:33:37.392518,319.2353,768421.2114
985,2024-08-19 15:33:37.392536,2024-08-19 15:33:37.829263,436.7316,2024-08-19 15:33:37.829268,2024-08-19 15:33:38.136783,307.5189,769165.476
986,2024-08-19 15:33:38.136800,2024-08-19 15:33:38.559501,422.7052,2024-08-19 15:33:38.559505,2024-08-19 15:33:38.898076,338.5752,769926.7695
987,2024-08-19 15:33:38.898093,2024-08-19 15:33:39.315574,417.4841,2024-08-19 15:33:39.315578,2024-08-19 15:33:39.637256,321.6818,770665.9482
988,2024-08-19 15:33:39.637272,2024-08-19 15:33:40.078117,440.8495,2024-08-19 15:33:40.078121,2024-08-19 15:33:40.380035,301.9176,771408.7279
989,2024-08-19 15:33:40.380056,2024-08-19 15:33:40.822656,442.615,2024-08-19 15:33:40.822672,2024-08-19 15:33:41.127701,305.033,772156.3937
990,2024-08-19 15:33:41.127717,2024-08-19 15:33:41.545952,418.2386,2024-08-19 15:33:41.545956,2024-08-19 15:33:41.859745,313.7923,772888.4371
991,2024-08-19 15:33:41.859760,2024-08-19 15:33:42.272943,413.1873,2024-08-19 15:33:42.272948,2024-08-19 15:33:42.574870,301.9254,773603.5618
992,2024-08-19 15:33:42.574908,2024-08-19 15:33:43.006505,431.6134,2024-08-19 15:33:43.006521,2024-08-19 15:33:43.318713,312.1963,774347.4065
993,2024-08-19 15:33:43.318731,2024-08-19 15:33:43.753500,434.7734,2024-08-19 15:33:43.753505,2024-08-19 15:33:44.059089,305.5891,775087.7825
994,2024-08-19 15:33:44.059110,2024-08-19 15:33:44.472812,413.7056,2024-08-19 15:33:44.472816,2024-08-19 15:33:44.775002,302.1902,775803.6954
995,2024-08-19 15:33:44.775019,2024-08-19 15:33:45.193952,418.9364,2024-08-19 15:33:45.193956,2024-08-19 15:33:45.512542,318.5896,776541.2347
996,2024-08-19 15:33:45.512557,2024-08-19 15:33:45.924873,412.3193,2024-08-19 15:33:45.924877,2024-08-19 15:33:46.222133,297.2601,777250.8255
997,2024-08-19 15:33:46.222148,2024-08-19 15:33:46.639143,416.9982,2024-08-19 15:33:46.639147,2024-08-19 15:33:46.937085,297.9405,777965.7764
998,2024-08-19 15:33:46.937099,2024-08-19 15:33:47.352686,415.5903,2024-08-19 15:33:47.352690,2024-08-19 15:33:47.656549,303.8634,778685.2419
999,2024-08-19 15:33:47.656564,2024-08-19 15:33:48.094622,438.0611,2024-08-19 15:33:48.094626,2024-08-19 15:33:48.399175,304.5532,779427.8678
1000,2024-08-19 15:33:48.399192,2024-08-19 15:33:48.965222,566.0331,2024-08-19 15:33:48.965225,2024-08-19 15:33:49.262144,296.9226,780290.8365
