ts_in,ts_out,delay,JointPosition1,JointPosition2,JointPosition3,JointPosition4,JointPosition5,JointPosition6,JointPosition7,GripperData_Width,GripperData_Speed
2024-08-14 18:38:00.6036776,2024-08-14 18:38:00.6037766,0.099,0.000122,-0.785194,0.000090,-2.355717,0.000373,1.571278,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:38:00.6137373,2024-08-14 18:38:00.6138336,0.0963,0.000122,-0.785196,0.000096,-2.355720,0.000375,1.571279,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:38:00.6218000,2024-08-14 18:38:00.6218983,0.0983,0.000122,-0.785194,0.000097,-2.355719,0.000375,1.571281,0.785875,0.0100000000000000,0.0100000
2024-08-14 18:38:00.6339120,2024-08-14 18:38:00.6340135,0.1015,0.000124,-0.785193,0.000090,-2.355711,0.000373,1.571279,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:38:00.6419770,2024-08-14 18:38:00.6420775,0.1005,0.000122,-0.785202,0.000090,-2.355714,0.000373,1.571280,0.785875,0.0100000000000000,0.0100000
2024-08-14 18:38:00.6541010,2024-08-14 18:38:00.6542011,0.1001,0.000125,-0.785191,0.000090,-2.355717,0.000373,1.571278,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:38:00.6621538,2024-08-14 18:38:00.6622613,0.1075,0.000125,-0.785197,0.000096,-2.355717,0.000376,1.571280,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:38:00.6743901,2024-08-14 18:38:00.6745142,0.1241,0.000128,-0.785196,0.000093,-2.355711,0.000373,1.571280,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:38:00.6824400,2024-08-14 18:38:00.6825552,0.1152,0.000131,-0.785194,0.000093,-2.355717,0.000373,1.571279,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:38:00.6945556,2024-08-14 18:38:00.6946583,0.1027,0.000123,-0.785194,0.000090,-2.355719,0.000372,1.571280,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:38:00.2822236,2024-08-14 18:38:00.6972925,415.0689,0.000123,-0.785194,0.000090,-2.355719,0.000372,1.571280,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:38:00.7026301,2024-08-14 18:38:00.7027334,0.1033,0.000120,-0.785194,0.000093,-2.355717,0.000372,1.571279,0.785882,0.0100000000000000,0.0100000
2024-08-14 18:38:00.7147371,2024-08-14 18:38:00.7148366,0.0995,0.000120,-0.785196,0.000093,-2.355720,0.000373,1.571280,0.785875,0.0100000000000000,0.0100000
2024-08-14 18:38:00.7228001,2024-08-14 18:38:00.7228988,0.0987,0.000127,-0.785194,0.000096,-2.355714,0.000373,1.571279,0.785883,0.0100000000000000,0.0100000
2024-08-14 18:38:00.7349168,2024-08-14 18:38:00.7350457,0.1289,0.000122,-0.785191,0.000093,-2.355711,0.000372,1.571278,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:38:00.7429772,2024-08-14 18:38:00.7430807,0.1035,0.000122,-0.785197,0.000093,-2.355719,0.000379,1.571278,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:38:00.7550947,2024-08-14 18:38:00.7551945,0.0998,0.000126,-0.785193,0.000093,-2.355714,0.000371,1.571279,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:38:00.7631539,2024-08-14 18:38:00.7632511,0.0972,0.000125,-0.785198,0.000092,-2.355714,0.000373,1.571278,0.785884,0.0100000000000000,0.0100000
2024-08-14 18:38:00.7752733,2024-08-14 18:38:00.7753815,0.1082,0.000125,-0.785193,0.000096,-2.355711,0.000374,1.571280,0.785882,0.0100000000000000,0.0100000
2024-08-14 18:38:00.7833280,2024-08-14 18:38:00.7834248,0.0968,0.000125,-0.785195,0.000093,-2.355717,0.000373,1.571279,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:38:00.7954482,2024-08-14 18:38:00.7955540,0.1058,0.000120,-0.785201,0.000096,-2.355719,0.000375,1.571274,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:38:00.8035170,2024-08-14 18:38:00.8036168,0.0998,0.000125,-0.785194,0.000093,-2.355714,0.000373,1.571279,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:38:00.8156274,2024-08-14 18:38:00.8157275,0.1001,0.000122,-0.785196,0.000095,-2.355719,0.000371,1.571278,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:38:00.8236919,2024-08-14 18:38:00.8237862,0.0943,0.000125,-0.785202,0.000090,-2.355717,0.000373,1.571279,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:38:00.8337499,2024-08-14 18:38:00.8338495,0.0996,0.000122,-0.785196,0.000093,-2.355717,0.000373,1.571279,0.785876,0.0100000000000000,0.0100000
2024-08-14 18:38:00.8418218,2024-08-14 18:38:00.8419203,0.0985,0.000123,-0.785196,0.000090,-2.355714,0.000371,1.571279,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:38:00.8539518,2024-08-14 18:38:00.8540686,0.1168,0.000122,-0.785189,0.000095,-2.355714,0.000373,1.571280,0.785874,0.0100000000000000,0.0100000
2024-08-14 18:38:00.8619954,2024-08-14 18:38:00.8620889,0.0935,0.000130,-0.785197,0.000095,-2.355719,0.000373,1.571278,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:38:00.8741227,2024-08-14 18:38:00.8742420,0.1193,0.000122,-0.785194,0.000093,-2.355711,0.000375,1.571280,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:38:00.8822480,2024-08-14 18:38:00.8823486,0.1006,0.000125,-0.785196,0.000096,-2.355717,0.000376,1.571279,0.785882,0.0100000000000000,0.0100000
2024-08-14 18:38:00.8943629,2024-08-14 18:38:00.8944584,0.0955,0.000120,-0.785194,0.000088,-2.355719,0.000373,1.571278,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:38:00.9024228,2024-08-14 18:38:00.9025104,0.0876,0.000128,-0.785196,0.000093,-2.355722,0.000372,1.571279,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:38:00.9145467,2024-08-14 18:38:00.9146475,0.1008,0.000125,-0.785194,0.000095,-2.355717,0.000376,1.571279,0.785884,0.0100000000000000,0.0100000
2024-08-14 18:38:00.9226075,2024-08-14 18:38:00.9227047,0.0972,0.000120,-0.785196,0.000093,-2.355717,0.000372,1.571280,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:38:00.9347181,2024-08-14 18:38:00.9348146,0.0965,0.000122,-0.785197,0.000095,-2.355717,0.000372,1.571278,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:38:00.9427767,2024-08-14 18:38:00.9428676,0.0909,0.000122,-0.785192,0.000088,-2.355711,0.000373,1.571280,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:38:00.9548987,2024-08-14 18:38:00.9549893,0.0906,0.000125,-0.785196,0.000088,-2.355714,0.000373,1.571279,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:38:00.9629536,2024-08-14 18:38:00.9630393,0.0857,0.000122,-0.785196,0.000094,-2.355714,0.000372,1.571279,0.785884,0.0100000000000000,0.0100000
2024-08-14 18:38:00.9750896,2024-08-14 18:38:00.9752011,0.1115,0.000127,-0.785199,0.000093,-2.355717,0.000375,1.571279,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:38:00.9831413,2024-08-14 18:38:00.9832280,0.0867,0.000125,-0.785199,0.000096,-2.355719,0.000374,1.571278,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:38:00.9952662,2024-08-14 18:38:00.9953737,0.1075,0.000128,-0.785194,0.000091,-2.355722,0.000375,1.571279,0.785876,0.0100000000000000,0.0100000
2024-08-14 18:38:01.0033764,2024-08-14 18:38:01.0034698,0.0934,0.000122,-0.785194,0.000096,-2.355712,0.000373,1.571279,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:38:01.0154976,2024-08-14 18:38:01.0155976,0.1,0.000122,-0.785198,0.000090,-2.355717,0.000377,1.571279,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:38:01.0235642,2024-08-14 18:38:01.0236689,0.1047,0.000120,-0.785196,0.000089,-2.355715,0.000375,1.571278,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:38:01.0356744,2024-08-14 18:38:01.0357650,0.0906,0.000125,-0.785194,0.000091,-2.355714,0.000373,1.571279,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:38:01.0437334,2024-08-14 18:38:01.0438209,0.0875,0.000125,-0.785196,0.000096,-2.355717,0.000377,1.571278,0.785877,0.0100000000000000,0.0100000
2024-08-14 18:38:01.0537961,2024-08-14 18:38:01.0538800,0.0839,0.000122,-0.785194,0.000096,-2.355714,0.000373,1.571277,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:38:01.0618636,2024-08-14 18:38:01.0619664,0.1028,0.000125,-0.785197,0.000096,-2.355722,0.000373,1.571276,0.785882,0.0100000000000000,0.0100000
2024-08-14 18:38:01.0739765,2024-08-14 18:38:01.0740630,0.0865,0.000125,-0.785194,0.000093,-2.355714,0.000374,1.571279,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:38:01.0941659,2024-08-14 18:38:01.0942656,0.0997,0.000120,-0.785199,0.000098,-2.355719,0.000377,1.571280,0.785882,0.0100000000000000,0.0100000
2024-08-14 18:38:01.1022275,2024-08-14 18:38:01.1023236,0.0961,0.000122,-0.785194,0.000095,-2.355717,0.000373,1.571280,0.785882,0.0100000000000000,0.0100000
2024-08-14 18:38:01.1143466,2024-08-14 18:38:01.1144476,0.101,0.000120,-0.785194,0.000090,-2.355714,0.000373,1.571279,0.785883,0.0100000000000000,0.0100000
2024-08-14 18:38:01.1224139,2024-08-14 18:38:01.1225155,0.1016,0.000122,-0.785198,0.000087,-2.355719,0.000373,1.571281,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:38:01.1345297,2024-08-14 18:38:01.1346415,0.1118,0.000122,-0.785203,0.000093,-2.355714,0.000374,1.571278,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:38:01.1425908,2024-08-14 18:38:01.1426849,0.0941,0.000122,-0.785194,0.000096,-2.355717,0.000375,1.571278,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:38:01.1547033,2024-08-14 18:38:01.1548002,0.0969,0.000127,-0.785194,0.000093,-2.355714,0.000373,1.571278,0.785877,0.0100000000000000,0.0100000
2024-08-14 18:38:01.1627623,2024-08-14 18:38:01.1628559,0.0936,0.000122,-0.785196,0.000090,-2.355717,0.000374,1.571279,0.785877,0.0100000000000000,0.0100000
2024-08-14 18:38:01.1748806,2024-08-14 18:38:01.1749863,0.1057,0.000122,-0.785196,0.000088,-2.355717,0.000373,1.571278,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:38:01.1829375,2024-08-14 18:38:01.1830327,0.0952,0.000131,-0.785193,0.000096,-2.355711,0.000373,1.571278,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:38:01.1950540,2024-08-14 18:38:01.1951560,0.102,0.000122,-0.785192,0.000088,-2.355719,0.000375,1.571276,0.785877,0.0100000000000000,0.0100000
2024-08-14 18:38:01.2031206,2024-08-14 18:38:01.2032264,0.1058,0.000123,-0.785194,0.000090,-2.355711,0.000371,1.571278,0.785877,0.0100000000000000,0.0100000
2024-08-14 18:38:01.2152261,2024-08-14 18:38:01.2153201,0.094,0.000125,-0.785196,0.000093,-2.355714,0.000374,1.571280,0.785875,0.0100000000000000,0.0100000
2024-08-14 18:38:01.2232944,2024-08-14 18:38:01.2234001,0.1057,0.000124,-0.785194,0.000096,-2.355714,0.000372,1.571278,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:38:01.2354049,2024-08-14 18:38:01.2355082,0.1033,0.000120,-0.785194,0.000091,-2.355717,0.000373,1.571279,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:38:01.2434763,2024-08-14 18:38:01.2435910,0.1147,0.000125,-0.785193,0.000093,-2.355714,0.000374,1.571280,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:38:01.2555912,2024-08-14 18:38:01.2557031,0.1119,0.000122,-0.785196,0.000091,-2.355714,0.000376,1.571279,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:38:01.2636462,2024-08-14 18:38:01.2637358,0.0896,0.000123,-0.785192,0.000096,-2.355717,0.000373,1.571279,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:38:01.2737229,2024-08-14 18:38:01.2738288,0.1059,0.000125,-0.785198,0.000093,-2.355717,0.000375,1.571277,0.785882,0.0100000000000000,0.0100000
2024-08-14 18:38:01.2817713,2024-08-14 18:38:01.2818688,0.0975,0.000120,-0.785193,0.000096,-2.355717,0.000378,1.571279,0.785883,0.0100000000000000,0.0100000
2024-08-14 18:38:01.2939015,2024-08-14 18:38:01.2940044,0.1029,0.000122,-0.785199,0.000095,-2.355714,0.000373,1.571279,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:38:01.3019565,2024-08-14 18:38:01.3020543,0.0978,0.000122,-0.785193,0.000093,-2.355714,0.000374,1.571279,0.785876,0.0100000000000000,0.0100000
2024-08-14 18:38:01.3140712,2024-08-14 18:38:01.3141757,0.1045,0.000122,-0.785191,0.000095,-2.355714,0.000372,1.571279,0.785883,0.0100000000000000,0.0100000
2024-08-14 18:38:01.3221304,2024-08-14 18:38:01.3222293,0.0989,0.000125,-0.785194,0.000090,-2.355714,0.000373,1.571279,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:38:01.3342453,2024-08-14 18:38:01.3343391,0.0938,0.000124,-0.785201,0.000095,-2.355721,0.000375,1.571278,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:38:01.3424343,2024-08-14 18:38:01.3425515,0.1172,0.000122,-0.785194,0.000096,-2.355719,0.000373,1.571280,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:38:01.3545465,2024-08-14 18:38:01.3546461,0.0996,0.000125,-0.785194,0.000090,-2.355712,0.000373,1.571279,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:38:01.3626055,2024-08-14 18:38:01.3627107,0.1052,0.000125,-0.785196,0.000094,-2.355715,0.000375,1.571279,0.785882,0.0100000000000000,0.0100000
2024-08-14 18:38:01.3747251,2024-08-14 18:38:01.3748251,0.1,0.000122,-0.785194,0.000095,-2.355717,0.000372,1.571280,0.785877,0.0100000000000000,0.0100000
2024-08-14 18:38:01.3827839,2024-08-14 18:38:01.3828796,0.0957,0.000125,-0.785194,0.000093,-2.355717,0.000377,1.571279,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:38:01.3949167,2024-08-14 18:38:01.3950353,0.1186,0.000122,-0.785198,0.000096,-2.355717,0.000372,1.571278,0.785875,0.0100000000000000,0.0100000
2024-08-14 18:38:01.4029703,2024-08-14 18:38:01.4030708,0.1005,0.000120,-0.785198,0.000095,-2.355717,0.000373,1.571280,0.785875,0.0100000000000000,0.0100000
2024-08-14 18:38:01.4150897,2024-08-14 18:38:01.4152087,0.119,0.000120,-0.785194,0.000093,-2.355717,0.000373,1.571280,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:38:01.4231641,2024-08-14 18:38:01.4232705,0.1064,0.000125,-0.785193,0.000096,-2.355719,0.000376,1.571278,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:38:01.4352722,2024-08-14 18:38:01.4353908,0.1186,0.000120,-0.785196,0.000093,-2.355714,0.000376,1.571281,0.785872,0.0100000000000000,0.0100000
2024-08-14 18:38:01.4433355,2024-08-14 18:38:01.4434528,0.1173,0.000125,-0.785189,0.000093,-2.355717,0.000373,1.571280,0.785884,0.0100000000000000,0.0100000
2024-08-14 18:38:01.4554583,2024-08-14 18:38:01.4555904,0.1321,0.000120,-0.785196,0.000090,-2.355717,0.000373,1.571280,0.785874,0.0100000000000000,0.0100000
2024-08-14 18:38:01.4635155,2024-08-14 18:38:01.4636343,0.1188,0.000122,-0.785201,0.000093,-2.355716,0.000373,1.571279,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:38:01.4756402,2024-08-14 18:38:01.4765024,0.8622,0.000123,-0.785199,0.000093,-2.355719,0.000373,1.571280,0.785877,0.0100000000000000,0.0100000
2024-08-14 18:38:01.4837096,2024-08-14 18:38:01.4838322,0.1226,0.000125,-0.785202,0.000091,-2.355715,0.000377,1.571281,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:38:01.4937701,2024-08-14 18:38:01.4938888,0.1187,0.000127,-0.785192,0.000095,-2.355714,0.000376,1.571278,0.785885,0.0100000000000000,0.0100000
2024-08-14 18:38:01.0820319,2024-08-14 18:38:01.4981641,416.1322,0.000127,-0.785192,0.000095,-2.355714,0.000376,1.571278,0.785885,0.0100000000000000,0.0100000
2024-08-14 18:38:01.5018300,2024-08-14 18:38:01.5019316,0.1016,0.000122,-0.785191,0.000096,-2.355717,0.000373,1.571279,0.785882,0.0100000000000000,0.0100000
2024-08-14 18:38:01.5139510,2024-08-14 18:38:01.5140414,0.0904,0.000124,-0.785199,0.000088,-2.355715,0.000374,1.571279,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:38:01.5220213,2024-08-14 18:38:01.5221142,0.0929,0.000122,-0.785193,0.000094,-2.355711,0.000375,1.571279,0.785883,0.0100000000000000,0.0100000
2024-08-14 18:38:01.5341030,2024-08-14 18:38:01.5341934,0.0904,0.000122,-0.785196,0.000096,-2.355714,0.000372,1.571276,0.785876,0.0100000000000000,0.0100000
2024-08-14 18:38:01.5421257,2024-08-14 18:38:01.5422144,0.0887,0.000125,-0.785193,0.000093,-2.355714,0.000373,1.571277,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:38:01.5542600,2024-08-14 18:38:01.5543653,0.1053,0.000126,-0.785196,0.000092,-2.355720,0.000372,1.571277,0.785884,0.0100000000000000,0.0100000
2024-08-14 18:38:01.5623202,2024-08-14 18:38:01.5624078,0.0876,0.000120,-0.785199,0.000095,-2.355719,0.000375,1.571279,0.785883,0.0100000000000000,0.0100000
2024-08-14 18:38:01.5744676,2024-08-14 18:38:01.5745802,0.1126,0.000122,-0.785198,0.000096,-2.355722,0.000371,1.571280,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:38:01.5825154,2024-08-14 18:38:01.5826019,0.0865,0.000122,-0.785200,0.000090,-2.355719,0.000375,1.571280,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:38:01.5946388,2024-08-14 18:38:01.5947339,0.0951,0.000125,-0.785192,0.000096,-2.355717,0.000375,1.571280,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:38:01.6027101,2024-08-14 18:38:01.6028049,0.0948,0.000125,-0.785191,0.000093,-2.355722,0.000377,1.571280,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:38:01.6148385,2024-08-14 18:38:01.6149494,0.1109,0.000122,-0.785199,0.000096,-2.355717,0.000373,1.571278,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:38:01.6229005,2024-08-14 18:38:01.6229888,0.0883,0.000125,-0.785194,0.000096,-2.355714,0.000375,1.571278,0.785876,0.0100000000000000,0.0100000
2024-08-14 18:38:01.6350715,2024-08-14 18:38:01.6352303,0.1588,0.000123,-0.785196,0.000093,-2.355714,0.000373,1.571275,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:38:01.6432190,2024-08-14 18:38:01.6433070,0.088,0.000128,-0.785196,0.000094,-2.355717,0.000373,1.571279,0.785876,0.0100000000000000,0.0100000
2024-08-14 18:38:01.6553330,2024-08-14 18:38:01.6554263,0.0933,0.000125,-0.785191,0.000096,-2.355719,0.000374,1.571277,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:38:01.6633944,2024-08-14 18:38:01.6634880,0.0936,0.000125,-0.785194,0.000093,-2.355717,0.000373,1.571277,0.785884,0.0100000000000000,0.0100000
2024-08-14 18:38:01.6755364,2024-08-14 18:38:01.6756399,0.1035,0.000117,-0.785199,0.000093,-2.355717,0.000375,1.571278,0.785882,0.0100000000000000,0.0100000
2024-08-14 18:38:01.6835942,2024-08-14 18:38:01.6836793,0.0851,0.000128,-0.785193,0.000093,-2.355714,0.000373,1.571281,0.785884,0.0100000000000000,0.0100000
2024-08-14 18:38:01.6936492,2024-08-14 18:38:01.6937683,0.1191,0.000125,-0.785199,0.000093,-2.355718,0.000373,1.571278,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:38:01.7018336,2024-08-14 18:38:01.7019593,0.1257,0.000122,-0.785197,0.000095,-2.355714,0.000372,1.571281,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:38:01.7139466,2024-08-14 18:38:01.7140471,0.1005,0.000125,-0.785199,0.000094,-2.355717,0.000375,1.571279,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:38:01.7220141,2024-08-14 18:38:01.7221388,0.1247,0.000122,-0.785194,0.000093,-2.355715,0.000372,1.571280,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:38:01.7341389,2024-08-14 18:38:01.7342745,0.1356,0.000123,-0.785192,0.000096,-2.355717,0.000373,1.571279,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:38:01.7422129,2024-08-14 18:38:01.7423492,0.1363,0.000125,-0.785194,0.000098,-2.355717,0.000375,1.571277,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:38:01.7543436,2024-08-14 18:38:01.7544784,0.1348,0.000128,-0.785194,0.000090,-2.355712,0.000375,1.571279,0.785884,0.0100000000000000,0.0100000
2024-08-14 18:38:01.7624062,2024-08-14 18:38:01.7625207,0.1145,0.000125,-0.785196,0.000096,-2.355715,0.000375,1.571278,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:38:01.7745270,2024-08-14 18:38:01.7746488,0.1218,0.000125,-0.785196,0.000090,-2.355714,0.000373,1.571279,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:38:01.7825870,2024-08-14 18:38:01.7827141,0.1271,0.000122,-0.785194,0.000090,-2.355717,0.000373,1.571280,0.785874,0.0100000000000000,0.0100000
2024-08-14 18:38:01.7947179,2024-08-14 18:38:01.7948381,0.1202,0.000122,-0.785196,0.000090,-2.355719,0.000377,1.571279,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:38:01.8027824,2024-08-14 18:38:01.8028947,0.1123,0.000122,-0.785199,0.000093,-2.355715,0.000375,1.571279,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:38:01.8149353,2024-08-14 18:38:01.8150666,0.1313,0.000122,-0.785198,0.000098,-2.355711,0.000373,1.571280,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:38:01.8230560,2024-08-14 18:38:01.8231735,0.1175,0.000123,-0.785192,0.000093,-2.355717,0.000373,1.571276,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:38:01.8352907,2024-08-14 18:38:01.8354779,0.1872,0.000122,-0.785199,0.000093,-2.355715,0.000375,1.571278,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:38:01.8433731,2024-08-14 18:38:01.8434708,0.0977,0.000125,-0.785198,0.000091,-2.355714,0.000376,1.571276,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:38:01.8555746,2024-08-14 18:38:01.8556840,0.1094,0.000123,-0.785193,0.000096,-2.355714,0.000373,1.571279,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:38:01.8637191,2024-08-14 18:38:01.8638108,0.0917,0.000122,-0.785192,0.000093,-2.355717,0.000373,1.571279,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:38:01.8737920,2024-08-14 18:38:01.8738908,0.0988,0.000123,-0.785194,0.000093,-2.355719,0.000373,1.571279,0.785876,0.0100000000000000,0.0100000
2024-08-14 18:38:01.8939946,2024-08-14 18:38:01.8941433,0.1487,0.000124,-0.785197,0.000093,-2.355716,0.000373,1.571278,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:38:01.9020831,2024-08-14 18:38:01.9022966,0.2135,0.000123,-0.785196,0.000093,-2.355719,0.000375,1.571281,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:38:01.9141774,2024-08-14 18:38:01.9142747,0.0973,0.000122,-0.785197,0.000094,-2.355714,0.000373,1.571279,0.785883,0.0100000000000000,0.0100000
2024-08-14 18:38:01.9222437,2024-08-14 18:38:01.9223374,0.0937,0.000123,-0.785194,0.000093,-2.355719,0.000376,1.571278,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:38:01.9343645,2024-08-14 18:38:01.9344683,0.1038,0.000120,-0.785199,0.000095,-2.355717,0.000373,1.571279,0.785883,0.0100000000000000,0.0100000
